日期,地区,新增确诊,新增治愈,新增死亡,累计确诊,累计治愈,累计死亡,迁入指数,迁出指数,温度,湿度,aqi,卫生人员,人口
20200316,拉萨,0,0,0,1.0,1.0,0,0.1477764,0.1149552,2.695652173913044,36.73913043478261,40.30434782608696,36806.0,55.94
20200316,西安,0,0,1.0,121.0,103.0,3.0,4.3465896,3.0979908,14.791666666666668,45.625000000000014,68.16666666666666,410896.0,846.78
20200316,兰州,0,0,0,37.0,34.0,2.0,1.1535048,0.7606872,6.391304347826088,60.304347826086946,57.73913043478261,207045.0,361.62
20200316,西宁,0,0,0,15.0,15.0,0,0.689634,0.7521336,0.7826086956521741,65.34782608695652,51.08695652173913,59369.0,220.87
20200316,银川,0,1.0,0,35.0,34.0,0,0.8489772,0.7516476,8.695652173913045,22.39130434782609,63.52173913043479,65764.0,199.31
20200316,乌鲁木齐,0,0,0,23.0,23.0,0,1.3354308,0.7695972,6.608695652173912,44.43478260869565,78.04347826086958,227136.0,311.03
20200317,北京,3.0,5.0,0,464.0,373.0,8.0,2.495124,1.5671556,12.434782608695652,37.60869565217391,53.69565217391303,326102.0,1961.2
20200317,天津,0,0,0,136.0,133.0,3.0,1.849392,1.3085064,14.478260869565219,39.1304347826087,72.86956521739133,132525.0,1293.82
20200317,石家庄,0,0,0,29.0,29.0,0,1.5605136,1.2561804,16.458333333333336,34.375,72.79166666666666,623974.0,1016.38
20200317,太原,0,0,0,20.0,20.0,0,1.4551812,1.1225304,9.375,27.208333333333332,70.41666666666667,330891.0,420.16
20200317,呼和浩特,0,0,0,7.0,7.0,0,0.5829732,0.5466528,6.666666666666667,22.416666666666664,52.041666666666664,241424.0,286.66
20200317,沈阳,0,1.0,0,28.0,27.0,0,1.4856048,1.2401748,5.5,47.541666666666664,62.08333333333333,391919.0,810.62
20200317,长春,0,0,0,45.0,45.0,0,1.115856,1.011204,2.041666666666667,77.33333333333333,56.12499999999998,241961.0,767.71
20200317,哈尔滨,0,1.0,0,199.0,190.0,4.0,0.9794844,0.8011224,-0.9999999999999998,70.56521739130433,71.78260869565217,299636.0,1063.6
20200317,上海,3.0,0,0,361.0,325.0,3.0,3.9058524,2.8160136,15.916666666666666,51.04166666666667,50.20833333333333,238225.0,2301.91
20200317,南京,0,0,0,93.0,93.0,0,2.301858,1.7646336,16.52173913043478,44.60869565217391,55.73913043478261,739314.0,800.47
20200317,杭州,0,0,0,181.0,181.0,0,3.5086284,2.7197208,16.791666666666668,54.041666666666664,56.583333333333336,589357.0,870.04
20200317,合肥,0,0,0,174.0,173.0,1.0,1.9595844,1.7334,15.291666666666671,59.08333333333333,67.375,426956.0,570.2
20200317,福州,0,0,0,72.0,71.0,1.0,1.0061496,0.8585676,15.54166666666667,73.75,54.74999999999998,318503.0,711.54
20200317,南昌,0,0,0,232.0,231.0,0,1.0964808,0.8606412,14.124999999999998,80.54166666666666,82.16666666666667,325847.0,504.26
20200317,济南,0,0,0,47.0,46.0,0,1.8814032,1.5497244,15.25,34.291666666666664,76.875,961360.0,681.4
20200317,郑州,0,0,0,158.0,36.0,0,2.6120232,2.0146644,18.541666666666668,28.41666666666667,62.87499999999999,863167.0,862.65
20200317,武汉,1.0,812.0,10.0,50861.0,40265.0,2598.0,0.5598072,0.2934468,15.458333333333334,65.83333333333333,68.70833333333331,521930.0,978.54
20200317,长沙,0,0,0,242.0,240.0,2.0,2.8564488,2.2904856,14.208333333333336,83.29166666666666,90.16666666666667,557808.0,704.41
20200317,广州,0,0,0,347.0,330.0,1.0,5.9208408,4.5233316,20.45833333333333,77.875,56.5,918396.0,1270.08
20200317,南宁,0,0,0,55.0,55.0,0,1.6529508,1.4860584,16.416666666666664,100.00000000000003,32.833333333333336,420360.0,666.16
20200317,海口,0,0,0,40.0,38.0,0,0.9491904,0.8060796,23.625,79.99999999999999,40.833333333333336,81387.0,204.62
20200317,重庆,0,0,0,576.0,570.0,6.0,2.232846,2.4571512,14.695652173913043,74.78260869565216,56.13043478260869,272794.0,2884.62
20200317,成都,0,5.0,0,144.0,131.0,3.0,4.0132908,3.590244,14.749999999999998,68.04166666666664,43.95833333333333,746322.0,1404.76
20200317,贵阳,0,0,0,36.0,35.0,1.0,1.955826,1.7128584,9.25,83.74999999999999,32.58333333333334,323381.0,432.46
20200317,昆明,0,0,0,54.0,53.0,0,2.4273108,2.0662776,16.5,53.54166666666667,84.95833333333334,389770.0,643.2
20200317,拉萨,0,0,0,1.0,1.0,0,0.1508868,0.1049436,4.249999999999999,31.416666666666664,32.79166666666667,36806.0,55.94
20200317,西安,0,3.0,0,121.0,106.0,3.0,3.44817,2.7845856,15.291666666666664,38.99999999999999,59.04166666666667,410896.0,846.78
20200317,兰州,0,0,0,37.0,34.0,2.0,1.072764,0.7860564,7.583333333333333,46.20833333333334,73.16666666666667,207045.0,361.62
20200317,西宁,0,0,0,15.0,15.0,0,0.7004232,0.6501708,3.3333333333333335,53.75000000000002,66.66666666666667,59369.0,220.87
20200317,银川,0,0,0,35.0,34.0,0,0.747468,0.6576228,8.0,20.5,49.45833333333333,65764.0,199.31
20200317,乌鲁木齐,0,0,0,23.0,23.0,0,1.2010032,0.7713468,9.91304347826087,36.434782608695656,87.34782608695652,227136.0,311.03
20200318,北京,21.0,6.0,0,485.0,379.0,8.0,2.303478,1.5949224,13.583333333333332,30.291666666666664,97.0,326102.0,1961.2
20200318,天津,0,0,0,136.0,133.0,3.0,1.8167004,1.3119408,17.291666666666664,24.458333333333325,83.41666666666667,132525.0,1293.82
20200318,石家庄,0,0,0,29.0,29.0,0,1.3603464,1.3079232,21.375,18.874999999999996,90.16666666666666,623974.0,1016.38
20200318,太原,0,0,0,20.0,20.0,0,1.4474052,1.1138472,10.0,25.95833333333333,97.45833333333333,330891.0,420.16
20200318,呼和浩特,0,0,0,7.0,7.0,0,0.5742576,0.5349564,3.0,30.173913043478265,91.78260869565219,241424.0,286.66
20200318,沈阳,0,0,0,28.0,27.0,0,1.450872,1.2170412,9.333333333333332,44.45833333333333,88.49999999999997,391919.0,810.62
20200318,长春,0,0,0,45.0,45.0,0,1.0966752,1.0229652,7.1304347826086945,37.47826086956522,56.0,241961.0,767.71
20200318,哈尔滨,0,0,0,199.0,190.0,4.0,0.9465336,0.7968132,3.041666666666667,61.541666666666664,54.041666666666664,299636.0,1063.6
20200318,上海,2.0,1.0,0,363.0,326.0,3.0,3.7190664,2.8117044,17.625000000000004,57.66666666666668,76.00000000000001,238225.0,2301.91
20200318,南京,0,0,0,93.0,93.0,0,2.2313232,1.7681328,17.041666666666664,50.20833333333334,68.00000000000001,739314.0,800.47
20200318,杭州,0,0,0,181.0,181.0,0,3.410586,2.6897184,18.333333333333332,56.333333333333336,63.333333333333336,589357.0,870.04
20200318,合肥,0,0,0,174.0,173.0,1.0,1.9510632,1.7192736,16.5,59.0,69.41666666666664,426956.0,570.2
20200318,福州,0,0,0,72.0,71.0,1.0,0.9552816,0.8762256,14.874999999999995,98.33333333333333,63.291666666666664,318503.0,711.54
20200318,南昌,0,0,0,232.0,231.0,0,1.0989108,0.8633304,14.166666666666668,81.41666666666666,81.12499999999999,325847.0,504.26
20200318,济南,0,0,0,47.0,46.0,0,1.886328,1.52847,19.624999999999996,20.166666666666664,82.75,961360.0,681.4
20200318,郑州,0,0,0,158.0,36.0,0,2.7377676,2.0898648,18.434782608695656,28.04347826086957,72.60869565217392,863167.0,862.65
20200318,武汉,0,733.0,6.0,50861.0,40998.0,2604.0,0.6231816,0.345384,16.458333333333332,67.20833333333334,71.875,521930.0,978.54
20200318,长沙,0,0,0,242.0,240.0,2.0,2.8092096,2.2657644,15.291666666666666,73.49999999999999,71.58333333333331,557808.0,704.41
20200318,广州,0,0,0,347.0,330.0,1.0,5.5952856,4.3422156,19.791666666666664,91.37499999999999,52.58333333333334,918396.0,1270.08
20200318,南宁,0,0,0,55.0,55.0,0,1.6080444,1.3814064,15.499999999999995,99.2916666666667,32.91666666666667,420360.0,666.16
20200318,海口,0,0,0,40.0,38.0,0,0.9328608,0.8112636,23.75,80.5,37.45833333333333,81387.0,204.62
20200318,重庆,0,0,0,576.0,570.0,6.0,2.223126,2.7281124,15.956521739130435,64.56521739130434,55.65217391304347,272794.0,2884.62
20200318,成都,0,6.0,0,144.0,137.0,3.0,3.9809556,3.616812,15.130434782608694,63.65217391304349,67.17391304347825,746322.0,1404.76
20200318,贵阳,0,0,0,36.0,35.0,1.0,1.967166,1.6291368,9.791666666666664,78.66666666666667,61.04166666666666,323381.0,432.46
20200318,昆明,0,0,0,54.0,53.0,0,2.3742072,1.9424772,15.500000000000004,56.62500000000001,68.125,389770.0,643.2
20200318,拉萨,0,0,0,1.0,1.0,0,0.15471,0.1133676,7.583333333333333,13.541666666666668,43.166666666666664,36806.0,55.94
20200318,西安,0,1.0,0,121.0,107.0,3.0,3.3378156,2.764368,16.458333333333332,29.666666666666668,75.79166666666667,410896.0,846.78
20200318,兰州,0,0,0,37.0,34.0,2.0,1.099008,0.7858944,8.749999999999998,31.125,76.75,207045.0,361.62
20200318,西宁,0,0,0,15.0,15.0,0,0.6856812,0.6375348,4.499999999999999,43.583333333333336,61.62499999999999,59369.0,220.87
20200318,银川,0,0,0,35.0,34.0,0,0.7796088,0.6626772,9.874999999999998,17.083333333333332,80.54166666666666,65764.0,199.31
20200318,乌鲁木齐,0,0,0,23.0,23.0,0,1.2029148,0.8581788,10.916666666666666,31.583333333333332,63.54166666666667,227136.0,311.03
20200319,北京,6.0,5.0,0,491.0,384.0,8.0,2.4914304,1.5301872,11.958333333333332,13.291666666666668,44.375,326102.0,1961.2
20200319,天津,1.0,0,0,137.0,133.0,3.0,1.805004,1.3273956,12.833333333333332,14.375000000000004,45.37500000000001,132525.0,1293.82
20200319,石家庄,0,0,0,29.0,29.0,0,1.4343804,1.3191336,14.208333333333332,22.33333333333333,47.666666666666664,623974.0,1016.38
20200319,太原,0,0,0,20.0,20.0,0,1.4991804,1.1253168,10.416666666666668,19.208333333333332,68.79166666666667,330891.0,420.16
20200319,呼和浩特,0,0,0,7.0,7.0,0,0.5725728,0.5295456,3.4999999999999996,28.666666666666664,57.12500000000001,241424.0,286.66
20200319,沈阳,0,0,0,28.0,27.0,0,1.4625036,1.232334,5.041666666666667,45.791666666666664,39.5,391919.0,810.62
20200319,长春,0,0,0,45.0,45.0,0,1.128006,1.0311624,2.0869565217391304,62.21739130434783,37.91304347826088,241961.0,767.71
20200319,哈尔滨,0,2.0,0,199.0,192.0,4.0,0.9140364,0.7509672,0.25000000000000006,86.16666666666666,58.375000000000014,299636.0,1063.6
20200319,上海,8.0,0,0,371.0,326.0,3.0,3.913272,2.898828,14.91666666666667,48.208333333333336,69.45833333333331,238225.0,2301.91
20200319,南京,0,0,0,93.0,93.0,0,2.2905828,1.7808984,16.0,34.66666666666667,76.91666666666669,739314.0,800.47
20200319,杭州,0,0,0,181.0,181.0,0,3.540996,2.7759996,17.666666666666668,51.0,71.70833333333333,589357.0,870.04
20200319,合肥,0,0,0,174.0,173.0,1.0,1.975752,1.7425368,14.79166666666667,48.958333333333336,134.95833333333334,426956.0,570.2
20200319,福州,0,0,0,72.0,71.0,1.0,0.9554436,0.8086068,17.416666666666664,89.375,38.49999999999999,318503.0,711.54
20200319,南昌,0,0,0,232.0,231.0,0,1.114074,0.9203868,17.625,67.125,67.70833333333334,325847.0,504.26
20200319,济南,0,0,0,47.0,46.0,0,1.9001304,1.5290856,12.5,17.999999999999996,97.95833333333334,961360.0,681.4
20200319,郑州,0,0,0,158.0,36.0,0,2.9223828,2.170962,16.333333333333336,20.958333333333332,171.0833333333333,863167.0,862.65
20200319,武汉,0,624.0,2.0,50861.0,41622.0,2606.0,0.694656,0.3283416,15.250000000000002,67.75,55.45833333333334,521930.0,978.54
20200319,长沙,0,0,0,242.0,240.0,2.0,2.896722,2.366496,17.958333333333332,68.79166666666666,66.54166666666667,557808.0,704.41
20200319,广州,0,0,0,347.0,330.0,1.0,5.7018492,4.4310564,19.124999999999996,96.37500000000001,37.62499999999999,918396.0,1270.08
20200319,南宁,0,0,0,55.0,55.0,0,1.5779124,1.3579812,16.625,97.45833333333333,25.166666666666668,420360.0,666.16
20200319,海口,0,0,0,40.0,38.0,0,0.928746,0.7982064,24.083333333333336,85.49999999999999,36.20833333333333,81387.0,204.62
20200319,重庆,0,0,0,576.0,570.0,6.0,2.2135356,2.55474,18.608695652173918,55.73913043478261,60.434782608695656,272794.0,2884.62
20200319,成都,0,4.0,0,144.0,141.0,3.0,4.059396,3.6546876,16.333333333333336,59.41666666666666,55.416666666666664,746322.0,1404.76
20200319,贵阳,0,0,0,36.0,35.0,1.0,1.934118,1.6735572,14.250000000000002,58.95833333333333,57.20833333333334,323381.0,432.46
20200319,昆明,0,0,0,54.0,53.0,0,2.3381784,1.9359648,13.25,62.33333333333335,75.00000000000001,389770.0,643.2
20200319,拉萨,0,0,0,1.0,1.0,0,0.1633932,0.1056888,4.416666666666666,49.416666666666664,31.249999999999996,36806.0,55.94
20200319,西安,0,0,0,121.0,107.0,3.0,3.4090308,2.8153332,15.739130434782613,28.434782608695652,118.34782608695653,410896.0,846.78
20200319,兰州,0,0,0,37.0,34.0,2.0,1.0932408,0.777924,9.583333333333334,25.375000000000004,103.20833333333333,207045.0,361.62
20200319,西宁,0,0,0,15.0,15.0,0,0.695952,0.6398352,4.999999999999999,31.29166666666667,58.49999999999999,59369.0,220.87
20200319,银川,0,0,0,35.0,34.0,0,0.7973964,0.6793632,10.416666666666668,21.333333333333318,118.95833333333333,65764.0,199.31
20200319,乌鲁木齐,0,0,0,23.0,23.0,0,1.2087144,0.8986464,11.208333333333334,44.33333333333333,58.083333333333336,227136.0,311.03
20200320,北京,14.0,8.0,0,505.0,392.0,8.0,2.4360588,1.7391996,13.956521739130435,28.999999999999996,60.91304347826087,326102.0,1961.2
20200320,天津,0,0,0,137.0,133.0,3.0,1.92132,1.42398,15.26086956521739,30.956521739130437,88.04347826086956,132525.0,1293.82
20200320,石家庄,0,0,0,29.0,29.0,0,1.6191576,1.3548708,18.0,32.875,95.37499999999999,623974.0,1016.38
20200320,太原,0,0,0,20.0,20.0,0,1.5809256,1.2070296,11.916666666666666,26.875,89.08333333333334,330891.0,420.16
20200320,呼和浩特,0,0,0,7.0,7.0,0,0.6593076,0.5754564,8.708333333333334,28.20833333333333,86.37500000000003,241424.0,286.66
20200320,沈阳,0,0,0,28.0,27.0,0,1.5563664,1.333908,6.583333333333334,51.08333333333333,90.45833333333336,391919.0,810.62
20200320,长春,0,0,0,45.0,45.0,0,1.1815632,1.1232756,3.9999999999999996,51.739130434782616,58.2608695652174,241961.0,767.71
20200320,哈尔滨,0,0,0,199.0,192.0,4.0,0.9158508,0.8004096,1.391304347826087,71.82608695652175,39.95652173913044,299636.0,1063.6
20200320,上海,9.0,0,0,380.0,326.0,3.0,3.9803076,3.1754268,14.000000000000004,47.21739130434782,54.95652173913044,238225.0,2301.91
20200320,南京,0,0,0,93.0,93.0,0,2.4712128,1.99503,16.458333333333336,47.416666666666664,71.20833333333333,739314.0,800.47
20200320,杭州,0,0,0,181.0,181.0,0,3.7137204,2.946942,16.782608695652172,42.95652173913044,64.08695652173913,589357.0,870.04
20200320,合肥,0,0,0,174.0,173.0,1.0,2.1777984,1.8924192,16.782608695652172,57.52173913043478,87.08695652173913,426956.0,570.2
20200320,福州,0,0,0,72.0,71.0,1.0,1.0307088,0.8739576,16.25,58.37499999999998,59.791666666666664,318503.0,711.54
20200320,南昌,0,0,0,232.0,231.0,0,1.179522,0.9895608,19.260869565217394,64.65217391304347,90.82608695652172,325847.0,504.26
20200320,济南,0,0,0,47.0,46.0,0,1.9569924,1.6302708,17.82608695652174,23.21739130434782,102.04347826086956,961360.0,681.4
20200320,郑州,0,0,0,158.0,36.0,0,3.025026,2.4568596,18.20833333333333,34.333333333333336,108.54166666666664,863167.0,862.65
20200320,武汉,0,502.0,6.0,50861.0,42124.0,2612.0,0.8319024,0.337932,17.304347826086957,63.08695652173914,71.04347826086959,521930.0,978.54
20200320,长沙,0,0,0,242.0,240.0,2.0,3.0492288,2.6114076,18.75,66.83333333333334,62.66666666666667,557808.0,704.41
20200320,广州,0,0,0,347.0,330.0,1.0,5.7860892,4.8358944,19.291666666666664,95.91666666666666,41.458333333333336,918396.0,1270.08
20200320,南宁,0,0,0,55.0,55.0,0,1.7220924,1.4540472,18.166666666666664,99.45833333333337,56.958333333333336,420360.0,666.16
20200320,海口,0,0,0,40.0,38.0,0,1.0096164,0.9118008,25.79166666666667,79.66666666666666,28.083333333333336,81387.0,204.62
20200320,重庆,0,0,0,576.0,570.0,6.0,2.2289904,2.5931664,20.166666666666664,53.124999999999986,65.29166666666667,272794.0,2884.62
20200320,成都,0,0,0,144.0,141.0,3.0,4.3532316,4.0061952,17.583333333333332,56.91666666666666,71.62499999999999,746322.0,1404.76
20200320,贵阳,0,0,0,36.0,35.0,1.0,2.0579184,1.8520164,16.041666666666668,65.79166666666667,65.58333333333334,323381.0,432.46
20200320,昆明,0,0,0,54.0,53.0,0,2.2956696,2.0644956,15.173913043478258,51.47826086956523,77.95652173913042,389770.0,643.2
20200320,拉萨,0,0,0,1.0,1.0,0,0.1676376,0.1094472,4.333333333333333,37.208333333333336,29.58333333333334,36806.0,55.94
20200320,西安,0,0,0,121.0,107.0,3.0,3.4734096,3.0308904,16.95833333333333,40.41666666666667,111.79166666666664,410896.0,846.78
20200320,兰州,0,0,0,37.0,34.0,2.0,1.1203272,0.831546,10.833333333333334,25.583333333333336,93.29166666666667,207045.0,361.62
20200320,西宁,0,0,0,15.0,15.0,0,0.8367624,0.6992568,5.416666666666667,28.0,84.75,59369.0,220.87
20200320,银川,0,0,0,35.0,34.0,0,0.9037332,0.7555356,12.999999999999998,16.625,81.70833333333333,65764.0,199.31
20200320,乌鲁木齐,0,0,0,23.0,23.0,0,1.2249144,0.8870796,4.583333333333333,68.54166666666667,35.166666666666664,227136.0,311.03
20200321,北京,13.0,6.0,0,518.0,398.0,8.0,2.196882,2.151198,13.17391304347826,25.47826086956522,69.17391304347825,326102.0,1961.2
20200321,天津,0,0,0,137.0,133.0,3.0,1.959552,1.5211152,12.043478260869568,35.26086956521739,77.65217391304348,132525.0,1293.82
20200321,石家庄,0,0,0,29.0,29.0,0,1.48311,1.5037812,15.249999999999998,40.20833333333334,117.25,623974.0,1016.38
20200321,太原,0,0,0,20.0,20.0,0,1.5814116,1.5442164,11.666666666666666,33.541666666666664,83.79166666666669,330891.0,420.16
20200321,呼和浩特,0,0,0,7.0,7.0,0,0.730458,0.6827976,6.458333333333333,33.25,47.000000000000014,241424.0,286.66
20200321,沈阳,0,0,0,28.0,27.0,0,1.6231752,1.5945336,5.291666666666666,30.416666666666675,55.374999999999986,391919.0,810.62
20200321,长春,0,0,0,45.0,45.0,0,1.2673908,1.3576896,2.130434782608696,40.0,65.0,241961.0,767.71
20200321,哈尔滨,0,1.0,0,199.0,193.0,4.0,0.9227196,0.8400348,1.727272727272727,69.72727272727272,34.54545454545455,299636.0,1063.6
20200321,上海,14.0,1.0,1.0,394.0,327.0,4.0,3.928338,4.170042,18.291666666666664,64.95833333333334,58.50000000000001,238225.0,2301.91
20200321,南京,0,0,0,93.0,93.0,0,2.485242,2.8273212,19.583333333333336,66.125,71.79166666666666,739314.0,800.47
20200321,杭州,0,0,0,181.0,181.0,0,3.9192984,3.9329712,19.75,67.95833333333334,59.87499999999999,589357.0,870.04
20200321,合肥,0,0,0,174.0,173.0,1.0,2.3843484,2.63412,18.291666666666664,78.16666666666667,58.95833333333333,426956.0,570.2
20200321,福州,0,0,0,72.0,71.0,1.0,1.0553652,1.1413224,18.749999999999996,68.62499999999999,73.375,318503.0,711.54
20200321,南昌,0,0,0,232.0,231.0,0,1.1841228,1.2061224,22.249999999999996,78.62499999999999,56.95833333333333,325847.0,504.26
20200321,济南,0,1.0,0,47.0,47.0,0,2.032938,2.1405384,18.208333333333332,43.583333333333336,114.24999999999999,961360.0,681.4
20200321,郑州,0,0,0,158.0,36.0,0,3.4367004,3.5636436,19.541666666666668,43.50000000000001,112.91666666666667,863167.0,862.65
20200321,武汉,0,463.0,4.0,50861.0,42587.0,2616.0,0.9300744,0.3564648,19.083333333333332,74.70833333333333,63.125,521930.0,978.54
20200321,长沙,0,0,0,242.0,240.0,2.0,3.2639436,3.6959652,24.39130434782609,63.91304347826086,49.521739130434796,557808.0,704.41
20200321,广州,1.0,0,0,348.0,330.0,1.0,6.1466688,6.5272068,21.666666666666668,95.83333333333336,39.16666666666666,918396.0,1270.08
20200321,南宁,0,0,0,55.0,55.0,0,1.8949464,1.6739136,21.666666666666664,98.375,42.41666666666666,420360.0,666.16
20200321,海口,0,0,0,40.0,38.0,0,1.0942128,1.3465764,26.166666666666668,75.375,20.791666666666668,81387.0,204.62
20200321,重庆,0,0,0,576.0,570.0,6.0,2.4009372,2.6658396,21.874999999999993,55.833333333333336,71.45833333333333,272794.0,2884.62
20200321,成都,0,0,0,144.0,141.0,3.0,4.7783844,5.7273156,19.833333333333332,53.91666666666664,81.45833333333334,746322.0,1404.76
20200321,贵阳,0,0,0,36.0,35.0,1.0,2.242566,2.4953508,20.65217391304348,58.086956521739125,71.3913043478261,323381.0,432.46
20200321,昆明,0,0,0,54.0,53.0,0,2.4183684,2.564136,16.625,37.916666666666664,64.87500000000001,389770.0,643.2
20200321,拉萨,0,0,0,1.0,1.0,0,0.1795932,0.119718,1.1249999999999998,65.20833333333334,29.625,36806.0,55.94
20200321,西安,0,0,0,121.0,107.0,3.0,3.7471572,4.2198084,17.208333333333336,55.791666666666664,100.91666666666666,410896.0,846.78
20200321,兰州,0,0,0,37.0,34.0,2.0,1.0975176,0.98091,13.458333333333336,30.666666666666668,70.20833333333334,207045.0,361.62
20200321,西宁,0,0,0,15.0,15.0,0,0.8624232,0.9181188,6.833333333333332,43.20833333333333,73.20833333333333,59369.0,220.87
20200321,银川,0,0,0,35.0,34.0,0,1.0251036,0.9843768,13.0,24.75,75.79166666666667,65764.0,199.31
20200321,乌鲁木齐,0,0,0,23.0,23.0,0,1.3500432,1.0825812,6.416666666666667,63.95833333333334,31.041666666666664,227136.0,311.03
20200322,北京,10.0,2.0,0,528.0,400.0,8.0,2.3233068,1.612548,12.541666666666666,32.333333333333336,62.54166666666666,326102.0,1961.2
20200322,天津,0,0,0,137.0,133.0,3.0,1.8951408,1.43127,13.565217391304348,40.34782608695652,52.217391304347835,132525.0,1293.82
20200322,石家庄,0,0,0,29.0,29.0,0,1.3850352,1.4276088,12.782608695652174,39.391304347826086,74.56521739130436,623974.0,1016.38
20200322,太原,0,0,0,20.0,20.0,0,1.646406,1.2487608,9.916666666666666,36.208333333333336,65.50000000000001,330891.0,420.16
20200322,呼和浩特,0,0,0,7.0,7.0,0,0.6923232,0.6180624,6.958333333333332,28.999999999999996,35.37500000000001,241424.0,286.66
20200322,沈阳,0,1.0,0,28.0,28.0,0,1.6898544,1.3532184,5.521739130434782,44.086956521739125,129.82608695652175,391919.0,810.62
20200322,长春,0,0,0,45.0,45.0,0,1.3254192,1.1935512,2.1250000000000004,42.08333333333333,53.0,241961.0,767.71
20200322,哈尔滨,0,0,0,199.0,193.0,4.0,0.9444924,0.8332632,1.0,62.65217391304347,35.217391304347835,299636.0,1063.6
20200322,上海,10.0,1.0,0,404.0,328.0,4.0,3.6797976,2.9257524,15.91304347826087,73.52173913043478,58.56521739130435,238225.0,2301.91
20200322,南京,0,0,0,93.0,93.0,0,2.4169428,2.0619684,16.583333333333332,68.87500000000001,65.91666666666667,739314.0,800.47
20200322,杭州,0,0,0,181.0,181.0,0,3.857706,2.9135052,17.916666666666668,84.95833333333333,47.16666666666667,589357.0,870.04
20200322,合肥,0,0,0,174.0,173.0,1.0,2.3984748,2.0819916,16.625,74.54166666666669,63.99999999999999,426956.0,570.2
20200322,福州,0,0,0,72.0,71.0,1.0,1.0276632,0.8575956,23.260869565217387,73.82608695652172,76.8695652173913,318503.0,711.54
20200322,南昌,0,0,0,232.0,231.0,0,1.1867472,0.9659412,20.173913043478258,89.78260869565217,26.521739130434785,325847.0,504.26
20200322,济南,0,0,0,47.0,47.0,0,2.0502072,1.7652492,12.625000000000002,39.541666666666664,70.62500000000001,961360.0,681.4
20200322,郑州,0,0,0,158.0,36.0,0,3.8323044,3.0544776,15.791666666666664,35.08333333333333,93.04166666666666,863167.0,862.65
20200322,武汉,0,434.0,9.0,50861.0,43021.0,2625.0,1.0423404,0.3968676,18.52173913043478,76.82608695652173,80.17391304347827,521930.0,978.54
20200322,长沙,0,0,0,242.0,240.0,2.0,3.2734692,2.7663444,19.33333333333333,88.45833333333334,53.70833333333333,557808.0,704.41
20200322,广州,0,0,0,348.0,330.0,1.0,6.291918,5.2788348,24.173913043478265,81.6521739130435,41.739130434782616,918396.0,1270.08
20200322,南宁,0,0,0,55.0,55.0,0,1.6325712,1.4575788,23.666666666666664,88.29166666666667,40.833333333333336,420360.0,666.16
20200322,海口,0,0,0,40.0,38.0,0,1.0661868,0.9475056,26.217391304347824,71.82608695652175,25.52173913043478,81387.0,204.62
20200322,重庆,1.0,0,0,577.0,570.0,6.0,2.2890276,2.6546292,21.1304347826087,53.43478260869566,57.782608695652165,272794.0,2884.62
20200322,成都,0,0,0,144.0,141.0,3.0,4.6794996,4.397166,18.499999999999996,70.375,59.624999999999986,746322.0,1404.76
20200322,贵阳,0,0,0,36.0,35.0,1.0,2.1900132,1.9474992,19.833333333333332,58.66666666666667,86.41666666666666,323381.0,432.46
20200322,昆明,0,0,0,54.0,53.0,0,2.3775444,2.0494944,16.391304347826086,42.782608695652165,76.82608695652172,389770.0,643.2
20200322,拉萨,0,0,0,1.0,1.0,0,0.1739232,0.1335528,2.8333333333333335,43.70833333333333,26.875,36806.0,55.94
20200322,西安,0,0,0,121.0,107.0,3.0,3.7325448,3.4116228,16.458333333333336,55.541666666666664,89.91666666666669,410896.0,846.78
20200322,兰州,0,0,0,37.0,34.0,2.0,1.1287836,0.8427564,13.304347826086957,33.0,83.39130434782608,207045.0,361.62
20200322,西宁,0,0,0,15.0,15.0,0,0.8079912,0.8143092,7.5,39.12500000000001,71.25,59369.0,220.87
20200322,银川,0,0,0,35.0,34.0,0,0.980748,0.8499492,11.5,22.875000000000004,43.58333333333333,65764.0,199.31
20200322,乌鲁木齐,0,0,0,23.0,23.0,0,1.302318,0.9799056,7.2608695652173925,55.13043478260869,36.60869565217391,227136.0,311.03
20200323,北京,32.0,1.0,0,560.0,401.0,8.0,3.5339652,1.7628516,13.125,35.75,53.25000000000001,326102.0,1961.2
20200323,天津,4.0,0,0,141.0,133.0,3.0,2.1723876,1.6610184,13.043478260869566,38.17391304347826,63.782608695652165,132525.0,1293.82
20200323,石家庄,0,0,0,29.0,29.0,0,1.5747048,1.5412356,16.25,44.625,108.91666666666667,623974.0,1016.38
20200323,太原,0,0,0,20.0,20.0,0,2.04849,1.4410224,12.333333333333334,30.791666666666675,91.8333333333333,330891.0,420.16
20200323,呼和浩特,0,0,0,7.0,7.0,0,0.7445844,0.7201872,9.913043478260867,18.91304347826087,44.78260869565216,241424.0,286.66
20200323,沈阳,0,0,0,28.0,28.0,0,1.9746504,1.5406848,6.708333333333334,44.750000000000014,55.875,391919.0,810.62
20200323,长春,0,0,0,45.0,45.0,0,1.522638,1.2383604,2.8333333333333326,52.54166666666667,51.41666666666666,241961.0,767.71
20200323,哈尔滨,0,1.0,0,199.0,194.0,4.0,1.0294776,0.8848764,1.166666666666667,51.208333333333336,39.75,299636.0,1063.6
20200323,上海,10.0,1.0,0,414.0,329.0,4.0,5.4090504,3.634632,13.782608695652176,49.08695652173914,31.434782608695656,238225.0,2301.91
