日期,地区,新增确诊,新增治愈,新增死亡,累计确诊,累计治愈,累计死亡,迁入指数,迁出指数,温度,湿度,aqi,医疗救治医院,发热门诊,人口
20200331,呼和浩特,0,0,0,7.0,7.0,0,0.6633576,0.6909948,5.54,21.54,71.5,18.0,17.0,286.66
20200331,沈阳,0,0,0,28.0,28.0,0,1.9245276,1.6941312,11.04,33.75,92.5,22.0,21.0,810.62
20200331,长春,0,0,0,45.0,45.0,0,1.4591988,1.382022,7.96,34.08,95.83,22.0,14.0,767.71
20200331,哈尔滨,0,0,0,199.0,194.0,4.0,1.29843,1.1101536,6.88,38.71,85.75,63.0,63.0,1063.6
20200331,上海,17.0,3.0,0,485.0,334.0,5.0,4.225122,3.9339108,11.57,84.43,30.0,115.0,115.0,2301.91
20200331,南京,0,0,0,93.0,93.0,0,2.5696764,2.2352112,10.33,95.88,47.58,50.0,50.0,800.47
20200331,杭州,0,0,0,181.0,181.0,0,3.4479432,3.211002,9.87,95.71,30.17,48.0,46.0,870.04
20200331,合肥,0,0,0,174.0,173.0,1.0,2.2102308,2.1663612,9.08,97.71,40.12,29.0,28.0,570.2
20200331,福州,0,0,0,72.0,71.0,1.0,0.9271584,0.8823816,13.5,96.25,25.33,202.0,199.0,711.54
20200331,南昌,0,0,0,232.0,231.0,0,1.1512368,1.007478,9.21,91.71,40.33,26.0,25.0,504.26
20200331,济南,0,0,0,47.0,47.0,0,2.18943,1.9256616,11.46,57.83,58.17,55.0,55.0,681.4
20200331,郑州,0,0,0,158.0,36.0,0,3.9495276,3.1909788,10.25,70.79,74.88,62.0,60.0,862.65
20200331,长沙,0,0,0,242.0,240.0,2.0,2.963628,2.8042848,9.38,87.88,44.42,46.0,46.0,704.41
20200331,广州,0,0,0,348.0,330.0,1.0,5.6222424,5.1089616,13.71,97.13,16.12,115.0,113.0,1270.08
20200331,南宁,0,0,0,55.0,55.0,0,1.6912476,1.7005788,12.79,95.67,29.5,13.0,13.0,666.16
20200331,海口,0,0,0,40.0,39.0,0,1.027242,1.0556244,23.88,85.21,52.88,27.0,27.0,204.62
20200331,重庆,0,0,0,578.0,570.0,6.0,2.313846,2.3681484,15.48,66.83,43.52,141.0,129.0,2884.62
20200331,成都,0,0,0,144.0,141.0,3.0,4.4909964,4.6187172,15.04,71.96,40.96,313.0,309.0,1404.76
20200331,贵阳,0,0,0,36.0,35.0,1.0,1.9411812,1.9398528,10.75,74.75,35.67,35.0,29.0,432.46
20200331,昆明,0,0,0,54.0,53.0,0,2.2792104,2.117988,21.38,22.42,56.79,49.0,48.0,643.2
20200331,拉萨,0,0,0,1.0,1.0,0,0.2333124,0.1986768,7.17,18.33,29.42,2.0,0,55.94
20200331,西安,0,0,0,121.0,109.0,3.0,3.404916,3.3661008,14.0,66.65,61.78,86.0,82.0,846.78
20200331,兰州,0,0,0,37.0,34.0,2.0,1.098198,0.9837612,10.58,30.83,90.38,12.0,0,361.62
20200331,西宁,0,0,0,15.0,15.0,0,0.686718,0.7003584,4.83,43.21,74.29,12.0,11.0,220.87
20200331,银川,0,0,0,35.0,34.0,0,0.9337032,0.8868528,7.83,30.58,85.79,23.0,23.0,199.31
20200331,乌鲁木齐,0,0,0,23.0,23.0,0,1.1872332,1.0597392,5.29,39.96,55.0,41.0,41.0,311.03
20200401,北京,4.0,2.0,0,582.0,411.0,8.0,3.2191344,2.371842,12.08,19.21,29.75,106.0,101.0,1961.2
20200401,天津,7.0,0,0,163.0,133.0,3.0,2.2937904,2.0122992,12.79,27.21,52.87,47.0,47.0,1293.82
20200401,石家庄,0,0,0,29.0,29.0,0,1.711854,1.7244252,8.75,72.33,65.88,55.0,55.0,1016.38
20200401,太原,0,0,0,20.0,20.0,0,1.6265124,1.5959268,5.17,77.58,60.17,34.0,34.0,420.16
20200401,呼和浩特,0,0,0,7.0,7.0,0,0.6932304,0.7271208,3.42,13.21,25.75,18.0,17.0,286.66
20200401,沈阳,0,0,0,28.0,28.0,0,1.920834,1.837728,7.17,21.88,49.46,22.0,21.0,810.62
20200401,长春,0,0,0,45.0,45.0,0,1.4872896,1.4337972,5.13,27.5,116.79,22.0,14.0,767.71
20200401,哈尔滨,0,0,0,199.0,194.0,4.0,1.3698072,1.1620908,5.67,33.92,54.46,63.0,63.0,1063.6
20200401,上海,7.0,0,0,492.0,334.0,5.0,4.3854696,4.5644148,12.42,69.21,50.46,115.0,115.0,2301.91
20200401,南京,0,0,0,93.0,93.0,0,2.6329212,2.413962,11.96,79.96,57.17,50.0,50.0,800.47
20200401,杭州,0,0,0,181.0,181.0,0,3.663792,3.5191584,12.12,76.42,33.17,48.0,46.0,870.04
20200401,合肥,0,0,0,174.0,173.0,1.0,2.3143644,2.2812192,11.25,89.96,40.79,29.0,28.0,570.2
20200401,福州,0,0,0,72.0,71.0,1.0,1.0499868,1.0653768,15.25,72.75,25.96,202.0,199.0,711.54
20200401,南昌,0,0,0,232.0,231.0,0,1.2505104,1.1381796,11.83,82.21,43.63,26.0,25.0,504.26
20200401,济南,0,0,0,47.0,47.0,0,2.2655052,2.088342,10.92,36.25,79.83,55.0,55.0,681.4
20200401,郑州,0,0,0,158.0,36.0,0,3.9899628,3.500334,8.87,78.75,68.25,62.0,60.0,862.65
20200401,长沙,0,0,0,242.0,240.0,2.0,3.2039064,3.44088,11.37,80.33,46.25,46.0,46.0,704.41
20200401,广州,0,0,0,348.0,330.0,1.0,5.7682368,6.1962408,15.0,91.71,22.08,115.0,113.0,1270.08
20200401,南宁,0,0,0,55.0,55.0,0,1.8796212,1.9449396,14.83,92.67,49.25,13.0,13.0,666.16
20200401,海口,0,0,0,40.0,39.0,0,1.010394,1.271538,25.21,81.62,41.5,27.0,27.0,204.62
20200401,重庆,1.0,0,0,579.0,570.0,6.0,2.6127036,2.7373464,14.96,73.79,47.96,141.0,129.0,2884.62
20200401,成都,0,0,0,144.0,141.0,3.0,4.7058732,5.2727436,16.0,67.5,45.33,313.0,309.0,1404.76
20200401,贵阳,0,0,0,36.0,35.0,1.0,2.0935584,2.1292308,11.12,81.08,55.13,35.0,29.0,432.46
20200401,昆明,0,0,0,54.0,53.0,0,2.4448068,2.3934852,20.25,28.58,86.12,49.0,48.0,643.2
20200401,拉萨,0,0,0,1.0,1.0,0,0.2416392,0.2174688,7.54,30.04,33.96,2.0,0,55.94
20200401,西安,0,0,0,121.0,109.0,3.0,3.5787744,3.674808,12.13,80.0,96.21,86.0,82.0,846.78
20200401,兰州,0,0,0,37.0,34.0,2.0,1.1610864,1.035018,5.0,72.79,58.75,12.0,0,361.62
20200401,西宁,0,0,0,15.0,15.0,0,0.7200252,0.6975072,1.08,67.62,59.5,12.0,11.0,220.87
20200401,银川,0,0,0,35.0,34.0,0,0.9740088,0.9262188,6.75,21.08,43.71,23.0,23.0,199.31
20200401,乌鲁木齐,0,0,0,23.0,23.0,0,1.2221604,1.1280384,10.21,21.87,87.25,41.0,41.0,311.03
20200402,北京,1.0,1.0,0,583.0,412.0,8.0,3.0957876,2.2482036,12.17,33.35,35.78,106.0,101.0,1961.2
20200402,天津,3.0,0,0,166.0,133.0,3.0,2.1476988,2.021112,13.67,35.75,57.25,47.0,47.0,1293.82
20200402,石家庄,0,0,0,29.0,29.0,0,1.6131312,1.7192736,11.04,54.52,51.43,55.0,55.0,1016.38
20200402,太原,0,0,0,20.0,20.0,0,1.5429852,1.7274384,7.26,61.91,54.26,34.0,34.0,420.16
20200402,呼和浩特,0,0,0,7.0,7.0,0,0.655614,0.7318188,5.38,11.79,35.08,18.0,17.0,286.66
20200402,沈阳,0,0,0,28.0,28.0,0,1.8697716,1.8472536,10.04,27.96,82.65,22.0,21.0,810.62
20200402,长春,0,0,0,45.0,45.0,0,1.4311728,1.3942368,8.92,26.29,76.04,22.0,14.0,767.71
20200402,哈尔滨,0,0,0,199.0,194.0,4.0,1.2945744,1.1177352,5.04,34.38,91.08,63.0,63.0,1063.6
20200402,上海,6.0,0,0,498.0,334.0,5.0,4.1361192,4.8050496,12.46,57.37,43.46,115.0,115.0,2301.91
20200402,南京,0,0,0,93.0,93.0,0,2.5275564,2.5495236,12.87,50.04,49.26,50.0,50.0,800.47
20200402,杭州,0,0,0,181.0,181.0,0,3.5599176,3.6408528,12.61,65.61,54.35,48.0,46.0,870.04
20200402,合肥,0,0,0,174.0,173.0,1.0,2.3735268,2.3566464,12.88,65.46,59.87,29.0,28.0,570.2
20200402,福州,0,0,0,72.0,71.0,1.0,1.0254276,1.10889,11.7,96.43,37.35,202.0,199.0,711.54
20200402,南昌,0,0,0,232.0,231.0,0,1.211922,1.1992212,12.79,87.17,53.25,26.0,25.0,504.26
20200402,济南,0,0,0,47.0,47.0,0,2.1105684,2.0858796,7.26,73.3,76.22,55.0,55.0,681.4
20200402,郑州,0,0,0,158.0,36.0,0,3.6280872,3.3985656,8.26,78.26,84.35,62.0,60.0,862.65
20200402,长沙,0,0,0,242.0,240.0,2.0,3.0322836,3.6332388,12.29,90.08,57.58,46.0,46.0,704.41
20200402,广州,0,0,0,348.0,330.0,1.0,5.3951508,7.128162,16.21,95.25,42.54,115.0,113.0,1270.08
20200402,南宁,0,0,0,55.0,55.0,0,1.9872216,2.3286204,14.74,100.0,33.96,13.0,13.0,666.16
20200402,海口,0,0,0,40.0,39.0,0,0.96147,1.5068592,26.65,78.0,19.91,27.0,27.0,204.62
20200402,重庆,0,0,0,579.0,570.0,6.0,2.5373088,2.7153468,15.59,73.77,50.09,141.0,129.0,2884.62
20200402,成都,0,0,0,144.0,141.0,3.0,4.4046828,5.0616576,14.26,80.04,49.57,313.0,309.0,1404.76
20200402,贵阳,0,0,0,36.0,35.0,1.0,1.9802232,2.2410108,8.83,99.74,33.7,35.0,29.0,432.46
20200402,昆明,0,0,0,54.0,53.0,0,2.2445424,2.4265008,18.25,41.92,83.46,49.0,48.0,643.2
20200402,拉萨,0,0,0,1.0,1.0,0,0.2321784,0.1996812,8.22,35.04,37.48,2.0,0,55.94
20200402,西安,0,0,0,121.0,109.0,3.0,3.3186024,3.5165988,8.54,94.79,48.33,86.0,82.0,846.78
20200402,兰州,1.0,0,0,38.0,34.0,2.0,1.05462,1.0013544,4.87,65.87,51.09,12.0,0,361.62
20200402,西宁,0,0,0,15.0,15.0,0,0.7179516,0.66582,-0.35,67.61,49.57,12.0,11.0,220.87
20200402,银川,0,0,0,35.0,34.0,0,0.9153,0.9040896,7.0,17.04,42.0,23.0,23.0,199.31
20200402,乌鲁木齐,0,0,0,23.0,23.0,0,1.13562,1.0265616,11.74,19.22,93.17,41.0,41.0,311.03
20200403,北京,3.0,4.0,0,586.0,416.0,8.0,2.8801656,2.4906204,15.37,27.92,38.83,106.0,101.0,1961.2
20200403,天津,8.0,0,0,174.0,133.0,3.0,2.2008672,2.3960448,16.71,31.21,64.08,47.0,47.0,1293.82
20200403,石家庄,0,0,0,29.0,29.0,0,1.7519652,2.0410704,16.88,37.63,56.79,55.0,55.0,1016.38
20200403,太原,0,0,0,20.0,20.0,0,1.562328,2.859948,7.37,54.62,61.63,34.0,34.0,420.16
20200403,呼和浩特,0,0,0,7.0,7.0,0,0.749898,1.0503108,8.26,16.13,45.17,18.0,17.0,286.66
20200403,沈阳,0,0,0,28.0,28.0,0,1.9688508,2.4657696,11.0,38.71,136.08,22.0,21.0,810.62
20200403,长春,0,0,0,45.0,45.0,0,1.4847948,1.7102988,6.21,34.54,154.29,22.0,14.0,767.71
20200403,哈尔滨,0,0,0,199.0,194.0,4.0,1.2890664,1.21986,3.54,38.38,88.79,63.0,63.0,1063.6
20200403,上海,11.0,4.0,0,509.0,338.0,5.0,4.2160176,6.3933624,13.38,51.88,47.42,115.0,115.0,2301.91
20200403,南京,0,0,0,93.0,93.0,0,2.7352728,3.7425564,13.46,51.42,55.46,50.0,50.0,800.47
20200403,杭州,0,0,0,181.0,181.0,0,3.9732444,4.7837952,12.5,71.21,58.96,48.0,46.0,870.04
20200403,合肥,0,0,0,174.0,173.0,1.0,2.9283444,3.06342,12.92,72.25,52.88,29.0,28.0,570.2
20200403,福州,0,0,0,72.0,71.0,1.0,1.141452,1.7182044,12.62,98.96,58.88,202.0,199.0,711.54
20200403,南昌,0,0,0,232.0,231.0,0,1.43127,2.1869028,12.5,88.96,70.0,26.0,25.0,504.26
20200403,济南,0,0,0,47.0,47.0,0,2.2902912,2.7377028,11.0,53.0,87.92,55.0,55.0,681.4
20200403,郑州,0,0,0,158.0,36.0,0,3.6214452,5.9373324,11.92,59.67,98.37,62.0,60.0,862.65
20200403,长沙,0,0,0,242.0,240.0,2.0,3.3221664,5.5148688,12.04,95.7,90.39,46.0,46.0,704.41
20200403,广州,0,0,0,348.0,330.0,1.0,5.799276,10.7543376,16.74,97.48,31.39,115.0,113.0,1270.08
20200403,南宁,0,0,0,55.0,55.0,0,2.4054732,3.7792008,14.58,100.0,20.62,13.0,13.0,666.16
20200403,海口,0,0,0,40.0,39.0,0,1.0454184,2.3205528,26.87,77.25,25.5,27.0,27.0,204.62
20200403,重庆,0,0,0,579.0,570.0,6.0,2.7590544,3.2237352,15.33,66.79,51.33,141.0,129.0,2884.62
20200403,成都,0,0,0,144.0,141.0,3.0,4.9465404,6.5651796,10.46,92.25,14.75,313.0,309.0,1404.76
20200403,贵阳,0,0,0,36.0,35.0,1.0,2.1768912,3.1274424,7.83,93.46,21.83,35.0,29.0,432.46
20200403,昆明,0,0,0,54.0,53.0,0,2.3687316,3.2429484,16.92,53.08,79.17,49.0,48.0,643.2
20200403,拉萨,0,0,0,1.0,1.0,0,0.2640276,0.2101788,8.79,20.96,40.42,2.0,0,55.94
20200403,西安,0,0,0,121.0,109.0,3.0,3.577284,4.5251784,11.05,80.86,47.36,86.0,82.0,846.78
20200403,兰州,0,0,0,38.0,34.0,2.0,1.0843632,1.2123108,5.71,67.54,51.79,12.0,0,361.62
20200403,西宁,0,0,0,15.0,15.0,0,0.8898012,0.8418168,0.79,64.38,51.04,12.0,11.0,220.87
20200403,银川,0,0,0,35.0,34.0,0,1.0192392,1.1564208,8.5,14.83,45.62,23.0,23.0,199.31
20200403,乌鲁木齐,0,0,0,23.0,23.0,0,1.1523708,1.0961568,12.13,17.87,77.5,41.0,41.0,311.03
20200404,北京,0,2.0,0,586.0,418.0,8.0,2.5523424,3.0889512,14.17,24.83,101.91,106.0,101.0,1961.2
20200404,天津,0,2.0,0,174.0,135.0,3.0,2.2683564,3.058236,11.09,37.57,143.26,47.0,47.0,1293.82
20200404,石家庄,0,0,0,29.0,29.0,0,1.8783252,2.8123848,14.43,36.74,124.39,55.0,55.0,1016.38
20200404,太原,0,0,0,20.0,20.0,0,1.5089004,4.2319584,10.83,40.39,72.13,34.0,34.0,420.16
20200404,呼和浩特,0,0,0,7.0,7.0,0,0.857628,1.4828832,9.7,16.61,37.39,18.0,17.0,286.66
20200404,沈阳,0,0,0,28.0,28.0,0,2.0618064,3.8509992,3.7,22.0,60.74,22.0,21.0,810.62
20200404,长春,0,0,0,45.0,45.0,0,1.5364404,2.5967952,-0.22,30.35,107.43,22.0,14.0,767.71
20200404,哈尔滨,0,0,0,199.0,194.0,4.0,1.2364488,1.3923576,0.5,34.73,28.59,63.0,63.0,1063.6
20200404,上海,7.0,3.0,1.0,516.0,341.0,6.0,4.4570412,10.6257096,14.3,53.17,72.35,115.0,115.0,2301.91
20200404,南京,0,0,0,93.0,93.0,0,3.1448088,7.5589848,14.39,52.57,70.22,50.0,50.0,800.47
20200404,杭州,0,0,0,181.0,181.0,0,4.8612636,9.3951252,13.7,65.78,79.83,48.0,46.0,870.04
20200404,合肥,0,0,0,174.0,173.0,1.0,3.4563996,6.7588344,13.96,72.3,67.39,29.0,28.0,570.2
20200404,福州,0,0,0,72.0,71.0,1.0,1.1820492,2.8305288,13.35,82.43,60.96,202.0,199.0,711.54
20200404,南昌,0,0,0,232.0,231.0,0,1.4276736,3.9862368,14.52,74.87,73.35,26.0,25.0,504.26
20200404,济南,0,0,0,47.0,47.0,0,2.4477552,5.5393632,12.22,32.74,111.7,55.0,55.0,681.4
20200404,郑州,0,0,0,158.0,36.0,0,3.7823436,9.3893256,14.52,55.91,111.78,62.0,60.0,862.65
20200404,长沙,0,0,0,242.0,240.0,2.0,3.6673236,11.3881464,14.08,78.08,100.04,46.0,46.0,704.41
20200404,广州,0,0,0,348.0,330.0,1.0,6.8821164,15.0373584,17.39,89.78,19.3,115.0,113.0,1270.08
20200404,南宁,0,0,0,55.0,55.0,0,2.2379652,4.979232,14.54,98.88,17.46,13.0,13.0,666.16
20200404,海口,0,0,0,40.0,39.0,0,1.1797164,3.1888404,24.3,87.96,30.78,27.0,27.0,204.62
20200404,重庆,0,0,0,579.0,570.0,6.0,3.2788152,4.7259612,12.7,87.17,52.13,141.0,129.0,2884.62
20200404,成都,0,0,0,144.0,141.0,3.0,5.741766,13.82184,12.13,76.61,28.52,313.0,309.0,1404.76
20200404,贵阳,0,0,0,36.0,35.0,1.0,2.3148504,5.4958176,8.17,92.35,29.52,35.0,29.0,432.46
20200404,昆明,0,0,0,54.0,53.0,0,2.4570864,5.5889028,14.0,70.04,95.52,49.0,48.0,643.2
20200404,拉萨,0,0,0,1.0,1.0,0,0.3360852,0.2942568,5.78,41.09,37.43,2.0,0,55.94
20200404,西安,0,0,0,121.0,109.0,3.0,4.1730876,9.5573844,13.29,65.38,54.88,86.0,82.0,846.78
20200404,兰州,0,0,0,38.0,34.0,2.0,1.200906,1.7571168,7.7,59.04,51.3,12.0,0,361.62
20200404,西宁,0,0,0,15.0,15.0,0,1.0307088,1.4852484,3.22,62.09,46.35,12.0,11.0,220.87
20200404,银川,0,0,0,35.0,34.0,0,1.2168792,1.8945252,10.83,18.74,55.96,23.0,23.0,199.31
20200404,乌鲁木齐,0,0,0,23.0,23.0,0,1.3404528,1.7344368,13.65,14.91,64.74,41.0,41.0,311.03
20200405,北京,2.0,6.0,0,588.0,424.0,8.0,2.56122,1.8200052,11.54,32.25,69.79,106.0,101.0,1961.2
20200405,天津,2.0,0,0,176.0,135.0,3.0,2.3640012,1.9541412,12.17,35.38,63.21,47.0,47.0,1293.82
20200405,石家庄,0,0,0,29.0,29.0,0,2.044278,1.836432,11.54,47.87,81.67,55.0,55.0,1016.38
20200405,太原,0,0,0,20.0,20.0,0,2.460618,1.698732,10.88,42.08,108.5,34.0,34.0,420.16
20200405,呼和浩特,0,0,0,7.0,7.0,0,0.9550872,0.7511292,8.83,21.75,57.29,18.0,17.0,286.66
20200405,沈阳,0,0,0,28.0,28.0,0,2.30607,2.0019312,3.21,31.79,119.92,22.0,21.0,810.62
20200405,长春,0,0,0,45.0,45.0,0,1.6145892,1.4765328,1.37,31.67,280.08,22.0,14.0,767.71
20200405,哈尔滨,0,0,0,199.0,194.0,4.0,1.2325932,1.0371564,2.71,35.87,33.04,63.0,63.0,1063.6
20200405,上海,6.0,2.0,0,522.0,343.0,6.0,4.0739112,4.7946816,11.29,53.83,41.08,115.0,115.0,2301.91
20200405,南京,0,0,0,93.0,93.0,0,3.5016624,2.9182032,11.08,53.42,57.71,50.0,50.0,800.47
20200405,杭州,0,0,0,181.0,181.0,0,4.5179208,4.3574112,12.62,55.75,55.88,48.0,46.0,870.04
20200405,合肥,0,0,0,174.0,173.0,1.0,3.1841424,3.2639436,12.62,57.33,69.17,29.0,28.0,570.2
20200405,福州,0,0,0,72.0,71.0,1.0,1.3037112,1.1170872,13.87,65.62,54.08,202.0,199.0,711.54
20200405,南昌,0,0,0,232.0,231.0,0,2.1569652,1.4371344,14.17,68.29,82.58,26.0,25.0,504.26
20200405,济南,0,0,0,47.0,47.0,0,2.8668168,2.5895052,12.33,31.67,80.33,55.0,55.0,681.4
20200405,郑州,0,0,0,158.0,36.0,0,5.4721008,4.1636592,13.79,50.29,100.25,62.0,60.0,862.65
20200405,长沙,0,0,0,242.0,240.0,2.0,5.1845184,4.0001364,15.42,72.5,81.92,46.0,46.0,704.41
20200405,广州,0,0,0,348.0,330.0,1.0,6.917238,5.9802624,15.08,94.88,18.5,115.0,113.0,1270.08
20200405,南宁,0,0,0,55.0,55.0,0,2.7741852,1.9605564,13.25,100.0,17.08,13.0,13.0,666.16
20200405,海口,0,0,0,40.0,39.0,0,2.1316932,1.07649,21.63,93.88,22.38,27.0,27.0,204.62
20200405,重庆,0,0,0,579.0,570.0,6.0,2.875014,2.8767312,12.33,94.33,50.21,141.0,129.0,2884.62
20200405,成都,0,0,0,144.0,141.0,3.0,6.0261084,6.1551252,13.12,79.46,53.42,313.0,309.0,1404.76
20200405,贵阳,0,0,0,36.0,35.0,1.0,2.6058024,2.7621324,8.79,83.5,64.0,35.0,29.0,432.46
20200405,昆明,0,0,0,54.0,53.0,0,2.7442476,2.5896348,14.54,67.75,80.12,49.0,48.0,643.2
20200405,拉萨,0,0,0,1.0,1.0,0,0.2663604,0.2345436,5.12,49.58,35.38,2.0,0,55.94
20200405,西安,0,0,0,121.0,109.0,3.0,4.7706408,4.6873404,14.79,63.08,75.38,86.0,82.0,846.78
20200405,兰州,0,0,0,38.0,34.0,2.0,1.1996748,1.0693296,10.54,43.67,63.92,12.0,0,361.62
20200405,西宁,0,0,0,15.0,15.0,0,0.986256,0.9475056,5.38,52.71,61.38,12.0,11.0,220.87
20200405,银川,0,0,0,35.0,34.0,0,1.2697236,1.1374992,12.92,22.58,63.71,23.0,23.0,199.31
20200405,乌鲁木齐,0,0,0,23.0,23.0,0,1.1874276,1.1423592,13.29,15.5,74.54,41.0,41.0,311.03
20200406,北京,1.0,10.0,0,589.0,434.0,8.0,3.0083724,1.7188848,14.96,42.7,86.96,106.0,101.0,1961.2
20200406,天津,1.0,5.0,0,177.0,140.0,3.0,2.6035668,1.7615556,16.7,49.04,111.04,47.0,47.0,1293.82
20200406,石家庄,0,0,0,29.0,29.0,0,2.1292632,1.6348716,16.13,52.48,111.0,55.0,55.0,1016.38
20200406,太原,0,0,0,20.0,20.0,0,2.9483352,1.318842,11.13,49.52,89.43,34.0,34.0,420.16
20200406,呼和浩特,0,0,0,7.0,7.0,0,1.0304496,0.66339,10.5,26.12,63.21,18.0,17.0,286.66
20200406,沈阳,0,0,0,28.0,28.0,0,2.730834,1.5754824,8.74,32.96,117.61,22.0,21.0,810.62
20200406,长春,0,0,0,45.0,45.0,0,1.9037592,1.2967128,5.87,32.17,264.09,22.0,14.0,767.71
20200406,哈尔滨,0,0,0,199.0,194.0,4.0,1.3214016,1.0245528,4.57,40.39,190.65,63.0,63.0,1063.6
20200406,上海,4.0,0,0,526.0,343.0,6.0,6.3174168,3.4746732,11.74,61.35,37.87,115.0,115.0,2301.91
20200406,南京,0,0,0,93.0,93.0,0,4.4667288,2.115396,12.25,59.25,58.42,50.0,50.0,800.47
20200406,杭州,0,0,0,181.0,181.0,0,5.8823172,3.348864,11.22,64.96,56.83,48.0,46.0,870.04
20200406,合肥,0,0,0,174.0,173.0,1.0,4.0737816,2.382534,14.37,58.71,57.21,29.0,28.0,570.2
20200406,福州,0,0,0,72.0,71.0,1.0,1.85166,0.9245988,13.22,76.0,49.57,202.0,199.0,711.54
20200406,南昌,0,0,0,232.0,231.0,0,2.5553556,1.151658,15.17,64.04,76.57,26.0,25.0,504.26
20200406,济南,0,0,0,47.0,47.0,0,3.5831808,1.8371448,16.3,29.3,69.96,55.0,55.0,681.4
20200406,郑州,0,0,0,158.0,36.0,0,6.7823568,3.0116124,16.91,41.14,81.68,62.0,60.0,862.65
20200406,长沙,0,0,0,242.0,240.0,2.0,7.4270844,2.6264736,16.04,70.0,93.42,46.0,46.0,704.41
20200406,广州,1.0,0,0,349.0,330.0,1.0,10.5872832,4.5533664,14.67,97.58,23.08,115.0,113.0,1270.08
20200406,南宁,0,0,0,55.0,55.0,0,3.8117628,1.7516412,14.46,96.29,35.25,13.0,13.0,666.16
20200406,海口,0,0,0,40.0,39.0,0,2.341872,0.7809696,20.96,93.96,24.17,27.0,27.0,204.62
20200406,重庆,0,0,0,579.0,570.0,6.0,3.0046464,2.6525232,14.3,80.57,54.43,141.0,129.0,2884.62
20200406,成都,0,0,0,144.0,141.0,3.0,8.0556444,4.330584,13.22,81.61,67.87,313.0,309.0,1404.76
20200406,贵阳,0,0,0,36.0,35.0,1.0,3.6930168,1.78767,9.74,78.39,51.83,35.0,29.0,432.46
20200406,昆明,0,0,0,54.0,53.0,0,3.6130212,1.798686,16.17,54.7,66.43,49.0,48.0,643.2
20200406,拉萨,0,0,0,1.0,1.0,0,0.2573856,0.2229768,5.43,43.35,32.74,2.0,0,55.94
20200406,西安,0,0,0,121.0,109.0,3.0,5.90814,3.3029856,14.88,60.58,65.08,86.0,82.0,846.78
20200406,兰州,0,0,0,38.0,34.0,2.0,1.4026932,0.87237,11.35,50.7,62.61,12.0,0,361.62
20200406,西宁,0,0,0,15.0,15.0,0,0.9771516,0.8551008,4.04,69.61,58.83,12.0,11.0,220.87
20200406,银川,0,0,0,35.0,34.0,0,1.354644,0.911898,13.46,32.21,66.25,23.0,23.0,199.31
20200406,乌鲁木齐,0,0,0,23.0,23.0,0,1.269594,0.9599472,15.57,19.04,73.61,41.0,41.0,311.03
20200407,北京,2.0,4.0,0,591.0,438.0,8.0,3.9914208,1.9152288,13.83,34.0,85.79,106.0,101.0,1961.2
20200407,天津,3.0,0,0,180.0,140.0,3.0,2.6275752,1.9301652,13.04,37.61,81.39,47.0,47.0,1293.82
20200407,石家庄,0,0,0,29.0,29.0,0,1.9868652,1.7553996,14.0,57.71,126.0,55.0,55.0,1016.38
20200407,太原,0,0,0,20.0,20.0,0,2.8315008,1.499472,10.96,56.25,99.92,34.0,34.0,420.16
20200407,呼和浩特,0,0,0,7.0,7.0,0,1.0086768,0.791532,11.71,17.54,53.71,18.0,17.0,286.66
20200407,沈阳,0,0,0,28.0,28.0,0,2.498526,1.6659108,6.96,27.42,63.96,22.0,21.0,810.62
20200407,长春,0,0,0,45.0,45.0,0,1.7077392,1.2803184,1.5,46.33,92.04,22.0,14.0,767.71
20200407,哈尔滨,0,0,0,199.0,194.0,4.0,1.2663864,1.050084,0.87,61.04,25.57,63.0,63.0,1063.6
20200407,上海,3.0,5.0,0,529.0,348.0,6.0,8.805348,3.979044,14.13,51.67,44.88,115.0,115.0,2301.91
20200407,南京,0,0,0,93.0,93.0,0,4.9178016,2.3861304,14.35,50.43,57.74,50.0,50.0,800.47
20200407,杭州,0,0,0,181.0,181.0,0,6.3108396,3.5258004,13.08,55.29,62.29,48.0,46.0,870.04
20200407,合肥,0,0,0,174.0,173.0,1.0,3.795336,2.590056,13.42,61.67,57.88,29.0,28.0,570.2
20200407,福州,0,0,0,72.0,71.0,1.0,2.0664072,1.0588968,14.75,61.92,37.62,202.0,199.0,711.54
20200407,南昌,0,0,0,232.0,231.0,0,2.3582664,1.2751668,16.21,61.96,76.29,26.0,25.0,504.26
20200407,济南,0,0,0,47.0,47.0,0,3.4908732,2.0086704,16.67,37.38,83.83,55.0,55.0,681.4
20200407,郑州,0,0,0,158.0,36.0,0,6.1046136,3.3164964,16.79,51.37,80.67,62.0,60.0,862.65
20200407,长沙,0,0,0,242.0,240.0,2.0,6.777432,2.8755,16.3,68.35,81.43,46.0,46.0,704.41
20200407,广州,0,0,0,349.0,330.0,1.0,11.3679288,4.835376,16.75,82.92,31.54,115.0,113.0,1270.08
20200407,南宁,0,0,0,55.0,55.0,0,3.796794,2.0893788,18.29,80.58,67.58,13.0,13.0,666.16
20200407,海口,0,0,0,40.0,39.0,0,1.8746964,0.9306252,19.38,96.42,17.17,27.0,27.0,204.62
20200407,重庆,0,0,0,579.0,570.0,6.0,2.9229336,2.7882792,17.0,67.25,56.67,141.0,129.0,2884.62
20200407,成都,0,0,0,144.0,141.0,3.0,8.137422,4.892886,13.67,75.88,101.21,313.0,309.0,1404.76
